age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37,0,185692,5,6,3,0,1,5,1,0,0,84,39,0
34,4,157024,5,6,5,8,5,3,2,0,0,20,39,0
53,4,230936,10,13,3,12,1,5,1,0,0,40,39,1
21,4,57298,16,10,5,12,4,5,2,0,0,35,39,0
26,4,82488,13,14,5,10,4,2,2,0,0,40,30,1
29,4,606111,10,13,1,4,2,5,2,0,0,40,39,0
44,4,235182,16,10,3,3,1,5,1,0,0,50,39,1
22,4,150336,16,10,1,13,3,5,2,0,0,40,39,0
43,1,145175,10,13,3,1,1,5,1,0,0,42,39,1
39,4,186719,16,10,6,3,5,5,2,0,0,25,39,0
38,2,325538,12,9,1,3,2,5,1,0,0,40,39,0
67,4,192995,12,9,7,4,2,5,2,0,0,35,39,0
31,4,103596,12,9,3,14,1,5,1,0,0,65,39,0
30,4,207172,6,7,5,11,2,5,2,0,0,35,39,0
53,6,237729,12,9,3,10,6,5,2,3411,0,65,39,0
44,4,121718,10,13,3,4,1,5,1,15024,0,48,39,1
43,4,196344,2,3,3,8,1,5,1,0,0,40,26,0
22,4,100235,12,9,5,6,4,5,1,0,0,40,39,0
31,4,161153,12,9,3,7,1,5,1,0,0,45,39,0
44,4,303619,6,7,1,3,2,5,1,0,0,40,39,0
88,6,141646,3,4,7,5,2,5,1,0,0,5,39,0
21,4,293726,12,9,5,12,2,5,1,0,0,60,39,0
31,4,190772,10,13,5,4,4,5,2,0,1590,35,0,0
35,2,91124,10,13,5,4,2,5,1,0,0,40,39,0
30,4,318912,10,13,5,8,4,3,1,0,0,55,39,0
48,4,355978,12,9,3,13,1,5,1,0,0,40,39,0
68,0,81468,12,9,7,0,5,5,2,0,0,16,39,0
64,4,183672,9,11,3,1,1,5,1,0,0,50,39,0
49,4,140826,13,14,3,4,1,2,1,99999,0,50,0,1
44,4,146659,11,16,3,10,1,5,1,0,0,50,39,0
18,4,294720,6,7,5,8,4,5,1,0,0,12,39,0
34,4,284629,12,9,3,7,1,5,1,0,0,40,39,0
29,2,128091,12,9,5,14,5,5,2,0,0,40,39,0
23,4,153643,12,9,5,7,3,3,1,0,0,40,39,0
36,5,173968,16,10,3,4,1,5,1,0,0,40,39,1
29,0,168479,10,13,5,0,2,5,1,0,0,40,39,0
34,4,303177,5,6,3,14,1,5,1,0,0,45,26,0
27,6,189030,10,13,5,12,2,5,1,0,0,40,39,0
57,2,261584,16,10,6,8,2,3,2,0,0,40,39,0
24,4,131230,12,9,5,1,2,5,1,0,0,40,39,0
54,4,138852,16,10,3,1,1,5,1,0,0,60,39,0
18,4,137532,16,10,5,12,4,5,2,0,0,20,39,0
25,4,67222,16,10,5,7,2,2,1,0,0,40,30,0
28,4,278736,16,10,3,7,1,5,1,0,0,40,26,0
87,4,143574,12,9,4,12,2,5,1,0,0,16,39,0
54,4,283725,13,14,1,12,2,5,2,0,0,40,39,0
21,4,131404,12,9,5,8,3,5,1,0,0,25,39,0
43,4,185015,2,3,4,9,3,5,2,0,0,40,8,0
43,1,47902,12,9,3,1,1,5,1,3908,0,40,39,0
38,4,272017,12,9,5,7,2,5,1,0,0,40,39,0
46,4,224559,12,9,3,3,1,3,1,0,0,35,39,0
65,4,138247,16,10,7,12,2,5,2,0,0,22,39,0
39,4,365465,12,9,3,3,1,5,1,0,0,40,39,0
60,6,69887,16,10,3,5,1,5,1,0,0,50,39,1
30,4,203488,10,13,5,12,2,5,1,0,0,60,39,0
39,4,57691,12,9,3,6,1,5,1,7298,0,40,39,1
35,4,193815,10,13,3,10,1,5,1,0,1977,48,39,1
31,6,37284,16,10,3,5,1,5,1,0,0,40,39,0
39,4,317434,12,9,5,4,4,5,1,0,0,40,39,0
33,4,198613,12,9,3,3,1,5,1,0,0,40,39,0
27,4,126060,15,15,5,10,3,5,2,0,0,40,39,0
31,4,187560,16,10,3,1,1,5,1,0,0,40,39,0
77,0,331863,16,10,6,0,2,5,1,0,0,2,39,0
40,7,52498,8,12,1,1,5,5,2,0,0,40,39,0
58,1,256466,13,14,3,13,1,2,1,7688,0,40,3,1
37,2,215618,9,11,3,11,1,5,1,0,0,80,39,1
39,4,150057,5,6,6,7,4,5,1,0,0,40,39,0
30,4,213714,16,10,5,4,2,5,2,0,0,40,39,0
20,4,173095,16,10,5,12,4,5,2,0,0,4,39,0
36,0,143774,12,9,1,0,3,5,2,0,0,40,39,0
30,4,277488,12,9,3,3,1,5,1,0,0,60,39,0
39,4,240468,12,9,5,4,2,5,1,0,0,42,39,0
43,4,197609,16,10,1,8,2,5,2,0,0,30,39,0
25,4,72294,12,9,5,1,4,5,2,0,0,40,39,0
42,4,219155,9,11,3,3,1,5,1,0,0,45,39,1
38,4,130277,16,10,1,13,5,5,2,0,1726,40,39,0
67,4,100718,12,9,3,6,1,5,1,0,0,30,39,0
57,4,151474,12,9,1,6,3,5,2,0,0,40,39,0
21,4,209955,16,10,5,3,4,5,1,0,0,20,39,0
35,4,23892,12,9,3,4,6,5,2,0,0,40,39,1
40,4,206927,12,9,3,3,1,5,1,0,1887,40,39,1
35,4,60135,5,6,3,8,6,5,2,0,0,40,39,0
74,0,95630,4,5,3,0,1,5,1,0,0,10,39,0
19,4,229516,3,4,5,7,3,5,1,0,0,40,39,0
36,6,127740,12,9,3,4,1,5,1,0,0,99,39,0
39,7,252662,11,16,5,10,2,5,1,0,2824,50,39,1
17,0,171080,7,8,5,0,4,5,1,0,0,40,39,0
47,0,118358,12,9,5,0,3,5,2,0,0,50,0,0
32,4,160594,10,13,5,12,2,5,1,0,1564,50,39,1
32,2,393376,10,13,5,11,2,5,2,0,0,48,39,0
51,1,321494,12,9,5,8,2,5,1,0,0,40,39,0
48,0,289517,16,10,5,0,2,5,1,0,0,35,39,0
38,4,331395,10,13,3,12,1,5,1,0,0,38,39,0
19,0,199609,16,10,5,0,4,5,2,0,0,20,39,0
52,4,178596,13,14,3,3,1,5,1,0,0,45,39,1
21,4,198996,16,10,5,7,4,5,2,0,0,30,39,0
33,4,222654,12,9,1,3,3,5,1,0,0,40,39,0
18,4,293510,7,8,5,6,3,5,1,0,0,20,39,0
32,6,176185,10,13,3,13,1,5,1,7298,0,40,24,1
28,4,370509,12,9,3,3,1,5,1,0,0,44,39,1
45,4,167381,12,9,1,12,5,5,2,0,0,32,39,0
21,4,300445,12,9,5,8,4,3,2,0,0,40,39,0
24,4,339602,16,10,5,1,2,5,2,0,0,40,39,0
53,4,329222,10,13,3,3,1,2,1,0,1740,40,25,0
54,6,183668,2,3,3,5,1,5,1,0,0,55,39,0
28,4,30014,16,10,5,1,2,5,2,0,0,40,39,0
20,0,120820,16,10,5,0,4,5,2,0,0,30,39,0
23,4,33021,12,9,3,7,1,5,1,0,0,40,39,0
33,7,295662,10,13,5,1,5,5,2,0,0,40,39,0
45,4,183168,16,10,3,13,6,5,2,0,0,40,39,0
47,6,148738,3,4,3,5,1,5,1,0,0,72,39,1
35,4,214738,12,9,3,3,1,5,1,0,0,48,39,0
20,4,196758,8,12,5,12,4,5,2,0,0,20,39,0
35,1,105527,12,9,1,4,5,5,2,0,0,40,39,0
50,4,221495,10,13,3,12,1,5,1,0,0,40,39,0
40,4,211938,5,6,5,14,2,5,1,0,0,40,39,0
50,4,209320,5,6,3,5,1,5,1,0,0,32,39,0
33,4,298785,4,5,1,3,2,5,1,0,0,50,39,0
37,4,459192,10,13,5,12,2,5,2,0,0,44,39,0
37,4,342642,16,10,3,3,1,5,1,0,0,40,39,1
25,6,46015,12,9,3,12,1,5,1,0,0,50,39,0
17,4,219199,5,6,5,8,4,3,1,0,0,15,39,0
49,6,285858,12,9,3,4,1,5,1,0,0,50,39,0
66,4,592029,12,9,7,12,2,3,2,0,0,24,39,0
24,4,132247,12,9,3,8,6,5,2,0,0,24,39,0
50,4,330543,14,1,3,8,1,5,1,0,0,40,26,0
56,4,176613,10,13,1,10,2,2,2,0,0,40,30,0
68,4,174895,12,9,3,8,1,5,1,0,0,40,39,0
65,4,200408,12,9,1,1,2,5,2,0,0,40,39,0
67,4,219687,16,10,7,12,2,5,1,0,0,18,39,0
17,4,174466,6,7,5,8,4,5,1,0,0,18,39,0
27,4,339921,16,10,5,8,2,5,1,0,0,38,26,0
47,2,330080,6,7,4,3,2,3,1,0,0,40,39,0
40,4,151504,12,9,3,14,1,5,1,0,0,50,39,0
39,7,275300,12,9,3,3,1,5,1,0,0,40,26,0
36,4,178322,12,9,1,14,5,5,1,0,0,40,39,0
49,7,209482,12,9,7,4,2,5,2,0,0,40,39,0
59,4,157831,12,9,1,1,2,5,2,0,0,16,39,0
46,4,224314,10,13,7,4,5,5,2,0,0,20,39,0
71,0,144461,10,13,3,0,1,5,1,3456,0,16,39,0
42,6,114580,13,14,1,4,5,5,2,0,0,70,39,0
46,5,321764,15,15,3,10,1,5,1,0,0,50,39,1
41,4,197907,12,9,5,13,2,3,2,0,0,40,39,0
20,7,199884,16,10,5,8,4,5,2,0,0,10,39,0
30,4,332975,6,7,3,7,1,5,1,0,0,55,39,0
29,4,37599,16,10,1,1,2,5,1,0,0,36,39,0
28,4,52199,10,13,5,8,2,5,1,0,0,50,39,0
61,6,45795,12,9,3,1,6,5,2,0,0,36,39,0
30,4,154120,10,13,3,4,1,5,1,0,1977,60,39,1
27,4,217530,16,10,5,13,4,5,1,0,0,40,8,0
58,6,426263,16,10,3,10,1,5,1,0,0,32,39,0
37,4,406664,3,4,3,3,1,5,1,0,0,45,26,0
24,4,269799,9,11,5,4,2,5,1,0,0,40,39,0
48,4,127738,4,5,1,14,2,5,1,0,0,40,39,0
24,4,330724,10,13,5,10,2,2,1,0,0,16,0,0
47,4,138999,4,5,3,3,1,5,1,4386,0,48,39,1
33,4,152744,16,10,5,4,4,2,2,0,0,40,39,0
26,4,155459,10,13,5,11,3,5,1,0,0,45,39,0
43,4,222596,10,13,3,4,1,5,1,15024,0,50,39,1
29,4,209173,8,12,5,12,2,5,1,0,0,40,39,0
33,4,513977,16,10,3,13,1,3,1,0,0,40,39,0
45,4,186410,12,9,3,14,1,5,1,0,0,40,39,1
44,4,230684,12,9,3,10,1,5,1,0,0,40,39,0
44,4,136986,16,10,1,1,2,5,1,0,0,40,39,0
34,7,647591,12,9,5,8,2,3,2,0,0,40,39,0
25,4,264300,9,11,5,10,4,5,2,0,0,36,39,0
59,4,95967,15,15,3,4,1,3,1,0,0,40,0,0
33,4,187802,10,13,3,1,6,5,2,0,1887,40,39,1
45,5,270079,10,13,3,4,1,5,1,0,0,50,39,1
58,4,141379,12,9,1,1,2,5,2,0,0,42,39,0
18,4,176653,12,9,5,6,4,5,1,0,0,26,39,0
35,4,176900,9,11,1,3,2,5,1,0,0,40,39,0
55,4,200217,5,6,3,3,1,5,1,0,0,40,39,1
43,4,188331,6,7,6,12,5,5,2,0,0,40,39,0
36,4,158363,7,8,3,7,1,5,1,0,0,40,39,0
42,6,247422,10,13,3,4,1,5,1,0,0,45,39,1
45,4,247120,12,9,3,14,3,5,2,0,0,50,0,0
20,2,37932,16,10,5,6,2,5,1,0,0,40,39,0
27,6,32280,12,9,3,5,1,5,1,0,0,40,39,0
23,4,197286,16,10,5,12,4,5,2,0,0,8,39,0
55,4,228595,2,3,3,8,1,5,1,0,0,40,39,0
51,4,81534,6,7,5,8,3,2,1,0,0,35,39,0
17,4,165457,5,6,5,8,4,5,1,0,0,16,39,0
28,4,209109,12,9,5,3,4,5,1,0,0,50,39,0
31,4,141817,10,13,3,8,1,5,1,0,0,40,0,0
66,0,249043,6,7,3,0,1,5,1,0,0,40,39,1
61,6,185640,12,9,3,4,1,5,1,0,0,30,39,1
19,4,400195,12,9,5,8,4,5,1,0,0,20,39,0
28,4,267912,16,10,6,1,2,5,1,0,0,40,39,0
39,4,370032,13,14,3,10,1,5,1,0,0,45,39,0
34,4,191957,12,9,3,1,1,3,1,0,0,40,39,1
53,4,361405,12,9,3,10,1,5,1,0,0,40,39,1
54,4,103580,10,13,1,10,2,5,2,0,0,40,39,0
44,4,116632,10,13,3,4,1,5,1,0,0,35,39,1
34,4,185480,8,12,5,1,4,5,2,0,0,40,39,0
41,4,94113,12,9,3,3,1,5,1,99999,0,60,39,1
26,6,75654,12,9,3,4,1,5,1,0,0,40,12,0
38,4,104727,13,14,5,1,2,5,2,0,0,40,39,0
28,4,302406,15,15,5,10,2,5,1,0,0,45,39,0
63,4,116993,12,9,3,7,1,5,1,0,0,40,39,1
51,4,274528,16,10,3,12,1,5,1,0,0,40,39,0
53,1,218382,8,12,3,1,6,3,2,0,0,40,39,1
35,1,170425,8,12,1,10,5,3,2,0,0,40,39,0
49,5,148437,10,13,5,12,2,5,1,0,0,60,39,0
43,4,24264,16,10,3,10,1,5,1,0,0,40,39,1
50,7,78923,12,9,3,3,1,5,1,0,1485,40,39,1
49,5,106169,16,10,1,12,2,5,2,0,0,40,39,0
43,2,211860,12,9,3,3,1,5,1,0,0,40,39,1
49,4,250821,15,15,5,5,3,5,1,0,0,48,39,0
29,4,202558,9,11,3,13,3,5,2,0,0,40,39,0
30,4,96480,9,11,5,1,4,5,2,0,0,32,39,0
32,4,215912,12,9,3,8,6,3,2,0,0,40,39,0
51,5,182211,16,10,1,12,4,5,2,0,0,70,39,0
33,1,206392,12,9,3,10,1,5,1,0,0,40,39,0
38,4,150057,10,13,1,12,4,5,1,0,0,50,39,0
38,5,105044,12,9,1,3,2,5,1,0,0,40,39,0
45,4,168195,12,9,3,14,1,5,1,0,0,42,39,0
18,1,54377,12,9,5,6,4,5,1,0,0,50,39,0
69,6,118174,8,12,3,12,1,5,1,20051,0,15,39,1
54,4,229375,16,10,7,12,5,5,2,0,0,40,39,0
44,1,109414,10,13,3,1,1,2,1,0,1977,40,30,1
40,4,158275,12,9,1,1,5,3,2,0,625,40,39,0
40,4,32185,12,9,5,6,4,5,1,0,0,44,39,0
20,4,228452,16,10,5,12,2,5,1,0,0,50,39,0
36,4,170174,12,9,3,3,1,5,1,15024,0,56,39,1
39,4,162370,10,13,3,4,1,5,1,0,0,40,39,1
18,4,260253,6,7,5,8,4,5,1,0,0,40,39,0
42,4,252392,12,9,3,14,1,5,1,0,0,40,39,0
27,4,99897,16,10,3,3,1,5,1,0,0,50,39,0
22,0,52596,16,10,5,0,4,5,1,0,0,15,0,1
38,4,48093,12,9,3,7,1,5,1,0,0,40,39,0
24,4,275244,16,10,5,4,2,3,1,0,0,35,39,0
41,4,173316,12,9,3,7,1,5,1,0,0,40,39,0
20,4,162164,16,10,5,9,4,5,2,0,0,45,39,0
62,4,166425,6,7,1,7,2,3,2,0,0,40,39,0
31,4,203463,13,14,5,4,2,5,2,99999,0,40,39,1
35,4,77792,12,9,3,4,1,5,1,0,0,45,39,1
58,5,120384,12,9,3,4,1,5,1,0,0,40,39,1
20,4,257470,16,10,5,12,4,3,2,0,0,20,39,0
38,4,171482,12,9,3,3,1,5,1,0,1672,50,39,0
29,4,162298,10,13,3,12,1,5,1,0,0,55,39,1
21,4,170273,16,10,5,10,4,3,2,0,0,40,39,0
27,4,384774,3,4,1,13,2,5,2,0,0,50,39,0
48,7,120131,10,13,1,10,2,5,1,0,0,40,39,0
34,4,159442,12,9,5,10,2,5,2,0,0,37,21,1
33,4,303942,4,5,3,7,1,5,1,0,0,40,39,0
29,4,33436,12,9,5,12,5,5,2,0,0,42,39,0
45,4,193407,9,11,1,12,2,5,2,0,0,44,39,0
22,4,51985,16,10,5,8,4,5,1,1055,0,15,39,0
31,2,127651,16,10,3,8,1,5,1,0,0,40,39,0
25,4,152246,16,10,5,6,4,2,1,0,0,40,28,0
59,4,124137,12,9,1,12,2,5,1,2202,0,40,39,0
18,0,209735,16,10,5,0,4,5,2,0,0,30,39,0
18,4,241552,6,7,5,8,4,5,2,0,1719,20,39,0
42,4,174295,3,4,3,6,1,5,1,0,0,99,39,0
42,6,165815,10,13,3,10,1,5,1,0,0,52,39,1
26,2,566066,10,13,5,11,5,3,2,0,0,40,39,0
18,0,269373,7,8,5,0,4,5,2,0,0,20,39,0
20,4,143604,12,9,5,8,4,5,2,0,0,40,39,0
18,2,294605,16,10,5,4,4,5,1,0,0,12,39,0
44,4,122381,16,10,3,8,1,5,1,0,0,40,39,0
76,2,104443,12,9,7,8,2,5,2,0,1668,40,39,0
34,4,208116,12,9,5,8,2,3,2,0,0,25,39,0
60,5,328011,16,10,3,3,1,5,1,0,0,20,39,0
19,4,375079,16,10,5,8,4,5,1,0,0,35,39,0
35,4,210945,12,9,3,13,1,5,1,7298,0,38,39,1
26,4,169100,12,9,1,7,2,5,1,0,0,40,39,0
41,4,30126,10,13,1,4,2,5,2,0,0,45,39,1
29,4,165737,10,13,5,10,2,2,1,0,0,1,24,0
24,4,200295,16,10,5,8,2,5,1,0,0,35,39,0
39,4,553588,12,9,3,3,1,5,1,0,1848,40,39,1
58,2,164970,12,9,1,1,2,3,1,0,0,40,39,0
40,4,199031,12,9,3,7,1,5,1,0,0,40,26,0
29,4,187750,8,12,3,13,1,5,1,0,0,40,39,1
44,6,89413,10,13,3,5,1,5,1,0,0,50,39,0
27,4,188171,12,9,5,6,4,5,1,0,0,40,39,0
52,5,392502,10,13,3,4,1,5,1,0,0,60,39,0
40,1,73883,12,9,3,12,1,5,1,0,0,40,39,0
59,5,76860,2,3,3,4,1,2,1,99999,0,40,3,1
19,4,376683,12,9,5,12,4,3,2,0,0,35,39,0
23,4,189013,16,10,5,1,4,5,2,0,0,37,39,0
32,4,190385,9,11,1,1,5,5,2,0,0,35,39,0
34,4,154874,9,11,3,12,1,5,1,0,0,40,39,0
62,4,175032,12,9,3,1,1,5,1,0,0,42,39,0
68,6,338432,12,9,3,5,1,5,1,0,0,50,39,0
64,4,30725,12,9,3,3,1,5,1,0,0,50,39,0
33,2,319280,16,10,5,13,2,5,1,0,0,40,39,0
64,4,280957,16,10,3,8,1,5,1,0,0,20,39,0
42,4,256813,16,10,5,4,2,5,1,0,0,40,39,1
60,4,276213,16,10,1,4,2,5,2,0,0,40,39,0
35,4,161496,16,10,1,12,2,5,1,0,0,50,39,0
33,4,399531,10,13,3,3,1,3,1,0,0,40,39,0
74,6,168951,12,9,3,5,1,5,1,0,0,14,39,0
38,6,108140,16,10,3,3,1,5,1,0,0,30,39,0
43,4,358677,9,11,1,3,2,3,1,0,0,40,39,0
36,2,127424,10,13,3,1,1,3,1,0,0,50,0,1
45,6,163559,10,13,3,4,6,2,2,0,0,48,0,0
45,6,390746,12,9,3,10,1,5,1,0,0,40,39,1
28,4,187981,12,9,3,7,1,5,1,0,0,40,39,0
48,4,187715,8,12,3,3,1,5,1,0,1848,46,39,1
25,4,192449,12,9,3,7,1,5,1,0,0,40,39,0
42,7,381581,12,9,1,1,2,5,1,0,0,40,39,0
22,7,211049,16,10,5,12,4,5,2,0,0,12,39,0
43,4,214242,12,9,3,7,1,5,1,0,0,40,31,0
35,4,190759,6,7,6,3,5,5,1,0,0,40,39,0
42,6,209301,12,9,3,3,1,5,1,0,0,50,39,0
56,6,118614,13,14,6,12,5,5,2,0,0,36,39,0
22,4,124971,10,13,5,4,2,5,1,0,0,30,39,0
29,4,198704,9,11,5,7,2,5,1,0,0,40,39,0
38,2,32587,10,13,3,4,1,1,1,0,0,50,39,1
51,2,227261,16,10,1,11,5,3,2,0,0,40,39,0
35,4,250988,10,13,3,12,1,5,1,0,0,40,39,1
42,7,147206,9,11,3,4,1,5,1,0,0,40,39,1
21,4,25265,16,10,5,8,4,5,1,0,0,18,39,0
54,2,188446,12,9,3,8,1,5,1,0,0,40,39,0
19,4,206017,16,10,5,1,4,5,2,0,0,15,39,0
36,2,287821,10,13,3,1,6,5,2,0,0,40,39,1
62,1,223163,16,10,5,10,2,5,1,0,0,40,39,1
52,4,38973,5,6,7,12,5,3,2,0,0,40,39,0
45,4,370274,7,8,3,3,1,5,1,0,0,40,39,0
64,4,271559,12,9,3,7,6,5,2,0,0,30,4,0
66,4,171331,16,10,3,14,1,3,1,0,0,40,39,1
53,4,201127,12,9,3,3,1,5,1,0,0,40,39,0
36,4,64874,13,14,3,10,1,5,1,0,0,60,39,1
37,4,202683,16,10,5,13,2,5,1,0,0,35,39,0
17,6,103851,6,7,5,10,4,5,2,0,0,4,39,0
34,4,196266,8,12,3,12,1,5,1,0,0,50,39,1
28,4,303601,7,8,3,7,1,5,1,0,0,40,39,0
23,4,43150,10,13,5,10,2,5,1,0,0,40,39,0
18,0,193889,16,10,5,0,4,5,2,0,0,20,0,0
28,4,177036,16,10,5,1,2,5,2,0,0,15,39,0
32,6,135304,12,9,3,3,1,5,1,3942,0,32,39,0
17,4,25982,7,8,5,8,4,5,2,0,0,30,39,0
51,7,103063,10,13,3,11,1,5,1,7298,0,40,39,1
41,4,328239,16,10,5,10,2,5,1,0,0,40,39,0
58,4,142724,12,9,5,4,2,5,2,0,0,43,39,0
31,4,198452,16,10,3,7,6,5,2,0,0,18,39,0
28,4,285897,10,13,3,4,1,5,1,0,0,40,39,0
21,4,34568,12,9,5,3,5,5,1,0,0,50,39,0
44,6,136986,15,15,3,10,1,5,1,0,1977,50,39,1
31,6,404062,5,6,3,5,1,5,1,0,0,55,32,1
39,4,80479,10,13,1,14,2,5,1,0,0,55,39,0
30,4,433325,5,6,3,3,1,5,1,0,0,40,26,0
56,6,368797,13,14,3,12,1,5,1,0,0,40,39,1
41,4,157473,13,14,3,1,6,5,2,0,0,50,39,1
24,4,193130,16,10,5,1,4,5,2,0,0,40,39,0
33,4,91667,12,9,3,3,1,5,1,0,0,44,39,0
36,4,153078,13,14,3,4,1,2,1,15024,0,40,17,1
31,4,179673,12,9,3,7,1,5,1,0,0,40,39,1
39,4,236648,16,10,3,7,1,5,1,0,1848,42,39,1
41,4,77357,10,13,1,10,2,5,1,0,0,45,39,0
19,4,267796,16,10,5,1,4,5,1,0,0,30,39,0
57,4,335276,8,12,5,4,2,5,2,0,0,35,39,0
35,4,189102,12,9,3,4,1,5,1,0,0,55,39,1
34,6,203051,12,9,4,3,2,5,1,0,0,50,39,1
38,4,167440,12,9,3,7,1,5,1,0,0,40,39,0
21,4,186087,10,13,5,10,2,5,1,0,0,40,39,1
25,4,334267,12,9,5,3,3,5,1,0,0,45,39,0
49,4,172246,6,7,3,14,1,5,1,0,0,40,39,0
34,2,117963,10,13,3,14,1,5,1,0,0,40,39,1
22,0,374116,12,9,5,0,2,5,2,0,0,36,39,0
60,4,304074,16,10,7,14,2,5,1,0,0,28,39,0
35,4,212195,12,9,3,13,6,5,2,0,0,35,39,1
42,6,52781,10,13,3,4,1,5,1,0,0,40,39,1
61,2,176671,13,14,3,10,6,5,2,0,0,30,39,0
24,4,175778,10,13,5,4,2,5,2,0,0,40,39,0
26,4,340126,12,9,5,3,4,5,1,0,0,50,39,0
64,4,237581,3,4,3,14,1,5,1,0,0,48,26,1
47,2,246891,13,14,1,10,5,5,1,0,0,45,39,1
23,4,181659,6,7,5,3,4,5,1,0,0,60,39,0
34,4,209900,16,10,1,10,2,5,1,0,0,15,39,0
47,4,151826,5,6,1,13,5,3,2,0,0,38,39,0
43,5,210013,16,10,5,4,2,5,1,0,0,50,39,1
47,5,120131,12,9,3,4,1,5,1,0,0,50,39,0
57,4,366421,12,9,3,12,1,5,1,0,0,40,26,0
19,4,137578,16,10,5,1,4,5,1,0,0,10,39,0
36,4,89625,5,6,6,12,4,2,2,0,0,40,39,0
72,6,298945,10,13,7,5,2,5,1,0,0,40,39,1
34,2,108247,16,10,3,4,1,5,1,0,0,45,39,1
31,4,103642,12,9,3,14,1,5,1,0,0,45,39,1
25,0,181528,12,9,3,0,6,5,2,0,0,25,39,0
23,4,131699,16,10,5,12,4,3,2,0,0,14,39,0
18,4,154089,6,7,5,12,5,5,1,0,0,20,39,0
41,4,247081,16,10,3,1,1,5,1,0,0,40,39,1
45,4,276839,16,10,4,12,2,5,1,0,0,40,39,0
37,4,166115,5,6,3,14,1,5,1,0,0,50,39,1
27,4,192936,10,13,5,4,2,5,2,0,0,30,39,0
50,4,247425,12,9,1,1,2,3,2,0,0,40,39,0
41,6,198196,15,15,3,10,1,5,1,15024,0,50,39,1
20,4,260254,12,9,5,3,4,5,1,0,0,40,39,0
60,4,176360,10,13,3,12,1,5,1,0,0,40,39,1
21,0,214731,16,10,5,0,4,5,2,0,0,40,39,0
23,4,107564,12,9,5,12,2,5,2,0,0,24,39,0
32,4,29312,12,9,3,14,1,5,1,0,0,40,39,0
62,4,190610,10,13,3,4,1,5,1,0,0,50,39,1
40,4,296858,16,10,3,12,1,5,1,5178,0,40,39,1
42,4,294431,10,13,3,4,1,5,1,0,0,60,39,1
34,4,259818,12,9,1,8,5,3,2,0,0,40,39,0
37,2,161111,12,9,4,8,5,5,2,0,0,10,39,0
42,0,85995,12,9,3,0,1,5,1,0,0,52,39,0
18,4,108501,16,10,5,3,4,5,1,0,0,25,39,0
27,4,135296,13,14,5,4,2,5,2,0,0,40,39,0
27,1,491607,16,10,3,1,1,3,1,0,0,32,39,0
61,6,170278,15,15,5,10,2,5,2,0,0,30,30,0
41,4,309932,6,7,3,3,1,5,1,0,0,40,39,0
46,2,117310,10,13,3,10,6,5,2,0,0,21,39,1
46,4,234289,13,14,3,4,1,5,1,0,0,60,39,0
45,1,199925,9,11,5,1,5,5,1,0,0,48,39,0
70,2,31540,12,9,7,8,2,5,2,0,0,20,39,0
46,4,202606,12,9,6,8,2,3,2,0,0,30,14,0
20,4,239577,16,10,5,6,4,5,1,0,0,40,39,0
36,4,110013,13,14,5,12,2,5,2,0,0,40,39,0
38,2,230054,16,10,3,5,1,5,1,0,0,40,39,0
27,4,203558,16,10,3,10,6,5,2,0,0,40,39,1
51,6,222883,10,13,3,12,1,3,1,0,0,55,39,0
39,4,61518,16,10,3,4,1,5,1,0,0,50,39,1
45,4,246891,9,11,3,10,1,5,1,0,1902,40,39,1
51,4,194995,13,14,3,4,1,5,1,0,0,50,39,1
52,4,207025,12,9,1,9,5,3,2,0,0,24,39,0
39,5,128715,12,9,3,4,1,5,1,0,0,45,39,1
30,4,180168,10,13,1,10,2,5,2,0,0,38,39,0
44,6,270495,16,10,3,8,6,5,2,0,0,50,39,0
44,4,191196,16,10,3,10,1,5,1,0,0,35,39,1
28,7,624572,12,9,5,1,4,3,2,0,0,40,39,0
43,4,488706,1,2,3,5,1,5,1,0,0,45,26,0
43,6,52131,15,15,3,10,1,5,1,0,1902,50,39,1
38,4,134635,12,9,3,12,1,5,1,0,0,45,39,0
41,4,197033,16,10,3,8,1,5,1,0,0,35,39,0
36,4,112576,10,13,5,10,2,5,2,0,0,40,39,0
32,4,134737,12,9,3,7,1,5,1,0,0,42,39,0
45,4,154237,12,9,1,6,5,3,2,0,0,40,39,0
30,4,103200,13,14,4,10,2,2,2,0,0,40,36,0
25,4,179599,4,5,5,7,2,5,2,0,0,38,39,0
57,0,274900,3,4,3,0,3,5,1,0,0,45,6,0
21,4,138580,7,8,5,7,2,3,2,0,0,40,39,0
43,2,187034,16,10,1,4,2,5,2,0,0,40,39,0
19,4,263568,5,6,5,6,4,5,1,594,0,35,39,0
21,4,142332,7,8,5,7,4,5,1,0,0,25,39,0
40,4,174090,9,11,5,12,5,5,2,4687,0,50,39,1
38,1,103323,10,13,3,11,1,5,1,0,0,55,39,1
24,4,108670,9,11,5,8,5,5,2,0,0,32,39,0
18,0,326640,12,9,5,0,4,5,2,0,0,20,39,0
54,4,99185,13,14,3,10,1,5,1,0,0,40,39,1
29,4,365328,16,10,3,12,6,5,2,0,0,40,39,0
19,1,53220,16,10,5,1,4,3,2,0,1602,20,39,0
22,4,369084,16,10,5,3,4,5,1,0,0,40,39,0
48,1,55377,12,9,3,14,1,3,1,0,0,55,23,1
64,4,271094,10,13,1,10,2,5,2,0,0,20,39,0
